timestep,demand+AF8-mid,demand+AF8-south,demand+AF8-north,wind+AF8-mid,pv+AF8-mid,hydro+AF8-mid,wind+AF8-south,pv+AF8-south,hydro+AF8-south,wind+AF8-north,pv+AF8-north,hydro+AF8-north
177,67371.9014866454,67371.9014866454,67371.9014866454,0.8289128289,0.0276731876,0.4187322949,0.8289128289,0.0276731876,0.4187322949,0.8289128289,0.0276731876,0.4187322949
178,68237.6024127777,68237.6024127777,68237.6024127777,0.8412504205,0.0607807532,0.4187473197,0.8412504205,0.0607807532,0.4187473197,0.8412504205,0.0607807532,0.4187473197
179,69512.6136547061,69512.6136547061,69512.6136547061,0.8435928243,0.0774836531,0.4187623542,0.8435928243,0.0774836531,0.4187623542,0.8435928243,0.0774836531,0.4187623542
180,69136.9321207241,69136.9321207241,69136.9321207241,0.8213652235,0.0727724678,0.4187773986,0.8213652235,0.0727724678,0.4187773986,0.8213652235,0.0727724678,0.4187773986
181,68562.3603628694,68562.3603628694,68562.3603628694,0.8569887453,0.0747089548,0.4187924529,0.8569887453,0.0747089548,0.4187924529,0.8569887453,0.0747089548,0.4187924529
182,67226.8173136754,67226.8173136754,67226.8173136754,0.8173018448,0.04517562,0.418807517,0.8173018448,0.04517562,0.418807517,0.8173018448,0.04517562,0.418807517
183,66310.192803653,66310.192803653,66310.192803653,0.7441565341,0.0195531746,0.4188225911,0.7441565341,0.0195531746,0.4188225911,0.7441565341,0.0195531746,0.4188225911
184,66732.9546321749,66732.9546321749,66732.9546321749,0.6616639864,0.0006336206,0.4188376752,0.6616639864,0.0006336206,0.4188376752,0.6616639864,0.0006336206,0.4188376752
185,69530.8692791195,69530.8692791195,69530.8692791195,0.6157336658,0,0.4188527694,0.6157336658,0,0.4188527694,0.6157336658,0,0.4188527694
186,69333.9006999218,69333.9006999218,69333.9006999218,0.6088064351,0,0.4188678736,0.6088064351,0,0.4188678736,0.6088064351,0,0.4188678736
187,67478.5527661134,67478.5527661134,67478.5527661134,0.650416223,0,0.4188829879,0.650416223,0,0.4188829879,0.650416223,0,0.4188829879
188,63208.6582980427,63208.6582980427,63208.6582980427,0.6162518416,0,0.4188981124,0.6162518416,0,0.4188981124,0.6162518416,0,0.4188981124
189,60853.6827487084,60853.6827487084,60853.6827487084,0.6216810862,0,0.4189132471,0.6216810862,0,0.4189132471,0.6216810862,0,0.4189132471
190,58885.9186014067,58885.9186014067,58885.9186014067,0.6504763573,0,0.418928392,0.6504763573,0,0.418928392,0.6504763573,0,0.418928392
191,53664.8100191618,53664.8100191618,53664.8100191618,0.6893384245,0,0.4189435472,0.6893384245,0,0.4189435472,0.6893384245,0,0.4189435472
192,49588.0408409385,49588.0408409385,49588.0408409385,0.7327453777,0,0.4189587127,0.7327453777,0,0.4189587127,0.7327453777,0,0.4189587127
193,47676.9652115522,47676.9652115522,47676.9652115522,0.8062141654,0,0.4189738885,0.8062141654,0,0.4189738885,0.8062141654,0,0.4189738885
194,47009.1936869552,47009.1936869552,47009.1936869552,0.8381534469,0,0.4189890748,0.8381534469,0,0.4189890748,0.8381534469,0,0.4189890748
195,47466.5451196289,47466.5451196289,47466.5451196289,0.8684761713,0,0.4190042715,0.8684761713,0,0.4190042715,0.8684761713,0,0.4190042715
196,49011.5474384087,49011.5474384087,49011.5474384087,0.8774401999,0,0.4190194786,0.8774401999,0,0.4190194786,0.8774401999,0,0.4190194786
197,51357.875586705,51357.875586705,51357.875586705,0.8781713027,0,0.4190346963,0.8781713027,0,0.4190346963,0.8781713027,0,0.4190346963
198,58306.5427318642,58306.5427318642,58306.5427318642,0.8784774894,0,0.4190499246,0.8784774894,0,0.4190499246,0.8784774894,0,0.4190499246
199,65337.8405980527,65337.8405980527,65337.8405980527,0.8898814085,0,0.4190651634,0.8898814085,0,0.4190651634,0.8898814085,0,0.4190651634
200,68334.6454688702,68334.6454688702,68334.6454688702,0.8856402941,0,0.4190804128,0.8856402941,0,0.4190804128,0.8856402941,0,0.4190804128
201,68111.7346865586,68111.7346865586,68111.7346865586,0.9006126807,0.0065619171,0.4190956729,0.9006126807,0.0065619171,0.4190956729,0.9006126807,0.0065619171,0.4190956729
202,69130.2063643613,69130.2063643613,69130.2063643613,0.9113151454,0.0217535429,0.4191109437,0.9113151454,0.0217535429,0.4191109437,0.9113151454,0.0217535429,0.4191109437
203,70198.6408037165,70198.6408037165,70198.6408037165,0.9106014508,0.0356038779,0.4191262253,0.9106014508,0.0356038779,0.4191262253,0.9106014508,0.0356038779,0.4191262253
204,69643.2854926128,69643.2854926128,69643.2854926128,0.9195793521,0.0448514302,0.4191415176,0.9195793521,0.0448514302,0.4191415176,0.9195793521,0.0448514302,0.4191415176
205,69149.4228111123,69149.4228111123,69149.4228111123,0.935912969,0.0925617869,0.4191568207,0.935912969,0.0925617869,0.4191568207,0.935912969,0.0925617869,0.4191568207
206,68527.7707587176,68527.7707587176,68527.7707587176,0.9391367538,0.0625653239,0.4191721347,0.9391367538,0.0625653239,0.4191721347,0.9391367538,0.0625653239,0.4191721347
207,68014.6916304661,68014.6916304661,68014.6916304661,0.9451735868,0.022360699,0.4191874595,0.9451735868,0.022360699,0.4191874595,0.9451735868,0.022360699,0.4191874595
208,68791.0360792063,68791.0360792063,68791.0360792063,0.9397715899,0.0008949572,0.4192027953,0.9397715899,0.0008949572,0.4192027953,0.9397715899,0.0008949572,0.4192027953
209,71616.8145739398,71616.8145739398,71616.8145739398,0.936098182,0,0.419218142,0.936098182,0,0.419218142,0.936098182,0,0.419218142
210,71515.9282284971,71515.9282284971,71515.9282284971,0.9314655019,0,0.4192334997,0.9314655019,0,0.4192334997,0.9314655019,0,0.4192334997
211,69551.0465482081,69551.0465482081,69551.0465482081,0.9204559918,0,0.4192488685,0.9204559918,0,0.4192488685,0.9204559918,0,0.4192488685
212,65476.1990146599,65476.1990146599,65476.1990146599,0.9282055749,0,0.4192642483,0.9282055749,0,0.4192642483,0.9282055749,0,0.4192642483
213,62618.7133827872,62618.7133827872,62618.7133827872,0.9278820229,0,0.4192796392,0.9278820229,0,0.4192796392,0.9278820229,0,0.4192796392
214,60564.475225106,60564.475225106,60564.475225106,0.9271887758,0,0.4192950412,0.9271887758,0,0.4192950412,0.9271887758,0,0.4192950412
215,55391.4077597385,55391.4077597385,55391.4077597385,0.9162911845,0,0.4193104544,0.9162911845,0,0.4193104544,0.9162911845,0,0.4193104544
216,51168.5935862077,51168.5935862077,51168.5935862077,0.9149544768,0,0.4193258788,0.9149544768,0,0.4193258788,0.9149544768,0,0.4193258788
217,48945.2506971178,48945.2506971178,48945.2506971178,0.9099477157,0,0.4193413144,0.9099477157,0,0.4193413144,0.9099477157,0,0.4193413144
218,48053.6075678717,48053.6075678717,48053.6075678717,0.9062849115,0,0.4193567612,0.9062849115,0,0.4193567612,0.9062849115,0,0.4193567612
219,48604.1587672877,48604.1587672877,48604.1587672877,0.9059859479,0,0.4193722194,0.9059859479,0,0.4193722194,0.9059859479,0,0.4193722194
220,50110.7281925655,50110.7281925655,50110.7281925655,0.8922831984,0,0.4193876889,0.8922831984,0,0.4193876889,0.8922831984,0,0.4193876889
221,52856.7584332825,52856.7584332825,52856.7584332825,0.8848301038,0,0.4194031697,0.8848301038,0,0.4194031697,0.8848301038,0,0.4194031697
222,59462.4120039365,59462.4120039365,59462.4120039365,0.8852054272,0,0.419418662,0.8852054272,0,0.419418662,0.8852054272,0,0.419418662
223,66311.1536259906,66311.1536259906,66311.1536259906,0.8853656362,0,0.4194341656,0.8853656362,0,0.4194341656,0.8853656362,0,0.4194341656
224,68088.6749504574,68088.6749504574,68088.6749504574,0.8834801268,0,0.4194496808,0.8834801268,0,0.4194496808,0.8834801268,0,0.4194496808
225,67191.2668871861,67191.2668871861,67191.2668871861,0.8816320351,0.0871475119,0.4194652074,0.8816320351,0.0871475119,0.4194652074,0.8816320351,0.0871475119,0.4194652074
226,67643.8142081719,67643.8142081719,67643.8142081719,0.8814719658,0.1476542051,0.4194807455,0.8814719658,0.1476542051,0.4194807455,0.8814719658,0.1476542051,0.4194807455
227,68602.7149010465,68602.7149010465,68602.7149010465,0.8837180579,0.1826707752,0.4194962952,0.8837180579,0.1826707752,0.4194962952,0.8837180579,0.1826707752,0.4194962952
228,67763.9170003657,67763.9170003657,67763.9170003657,0.8829402551,0.1924705189,0.4195118564,0.8829402551,0.1924705189,0.4195118564,0.8829402551,0.1924705189,0.4195118564
229,67449.7280959869,67449.7280959869,67449.7280959869,0.9017244836,0.2057773143,0.4195274293,0.9017244836,0.2057773143,0.4195274293,0.9017244836,0.2057773143,0.4195274293
230,66876.1171604698,66876.1171604698,66876.1171604698,0.9087049656,0.1652558792,0.4195430138,0.9087049656,0.1652558792,0.4195430138,0.9087049656,0.1652558792,0.4195430138
231,66566.7323677788,66566.7323677788,66566.7323677788,0.9160330302,0.0881877693,0.4195586099,0.9160330302,0.0881877693,0.4195586099,0.9160330302,0.0881877693,0.4195586099
232,68057.9286356559,68057.9286356559,68057.9286356559,0.9272349889,0.0089872335,0.4195742178,0.9272349889,0.0089872335,0.4195742178,0.9272349889,0.0089872335,0.4195742178
233,71829.1563105383,71829.1563105383,71829.1563105383,0.9367650115,0,0.4195898374,0.9367650115,0,0.4195898374,0.9367650115,0,0.4195898374
234,71556.2827666742,71556.2827666742,71556.2827666742,0.9450251205,0,0.4196054687,0.9450251205,0,0.4196054687,0.9450251205,0,0.4196054687
235,69463.611715491,69463.611715491,69463.611715491,0.9616319435,0,0.4196211118,0.9616319435,0,0.4196211118,0.9616319435,0,0.4196211118
236,65761.5632489121,65761.5632489121,65761.5632489121,0.9603004592,0,0.4196367668,0.9603004592,0,0.4196367668,0.9603004592,0,0.4196367668
237,63569.9274969613,63569.9274969613,63569.9274969613,0.9597558709,0,0.4196524335,0.9597558709,0,0.4196524335,0.9597558709,0,0.4196524335
238,61393.6649024114,61393.6649024114,61393.6649024114,0.9568431741,0,0.4196681122,0.9568431741,0,0.4196681122,0.9568431741,0,0.4196681122
239,56034.1979035593,56034.1979035593,56034.1979035593,0.9535372012,0,0.4196838027,0.9535372012,0,0.4196838027,0.9535372012,0,0.4196838027
240,52963.4097127505,52963.4097127505,52963.4097127505,0.9444916094,0,0.4196995051,0.9444916094,0,0.4196995051,0.9444916094,0,0.4196995051
241,51160.9070075073,51160.9070075073,51160.9070075073,0.927073245,0,0.4197152195,0.927073245,0,0.4197152195,0.927073245,0,0.4197152195
242,50496.9787722605,50496.9787722605,50496.9787722605,0.9223113448,0,0.4197309459,0.9223113448,0,0.4197309459,0.9223113448,0,0.4197309459
243,50939.9178698709,50939.9178698709,50939.9178698709,0.9187951364,0,0.4197466843,0.9187951364,0,0.4197466843,0.9187951364,0,0.4197466843
244,51701.8499835478,51701.8499835478,51701.8499835478,0.9158117671,0,0.4197624347,0.9158117671,0,0.4197624347,0.9158117671,0,0.4197624347
245,53914.6238269247,53914.6238269247,53914.6238269247,0.9186936597,0,0.4197781971,0.9186936597,0,0.4197781971,0.9186936597,0,0.4197781971
246,59871.7223197327,59871.7223197327,59871.7223197327,0.9232254586,0,0.4197939717,0.9232254586,0,0.4197939717,0.9232254586,0,0.4197939717
247,66632.0682867321,66632.0682867321,66632.0682867321,0.9151065646,0,0.4198097583,0.9151065646,0,0.4198097583,0.9151065646,0,0.4198097583
248,68626.7354594853,68626.7354594853,68626.7354594853,0.9297265806,0,0.419825557,0.9297265806,0,0.419825557,0.9297265806,0,0.419825557
249,68580.6159872829,68580.6159872829,68580.6159872829,0.9431743353,0.0258008261,0.4198413679,0.9431743353,0.0258008261,0.4198413679,0.9431743353,0.0258008261,0.4198413679
250,69374.2552380989,69374.2552380989,69374.2552380989,0.9446771714,0.0512143549,0.419857191,0.9446771714,0.0512143549,0.419857191,0.9446771714,0.0512143549,0.419857191
251,70698.2684192424,70698.2684192424,70698.2684192424,0.9446075848,0.0706705779,0.4198730263,0.9446075848,0.0706705779,0.4198730263,0.9446075848,0.0706705779,0.4198730263
252,70541.6543782218,70541.6543782218,70541.6543782218,0.9367233318,0.0728905401,0.4198888738,0.9367233318,0.0728905401,0.4198888738,0.9367233318,0.0728905401,0.4198888738
253,70446.5329668043,70446.5329668043,70446.5329668043,0.9227868453,0.0723022145,0.4199047335,0.9227868453,0.0723022145,0.4199047335,0.9227868453,0.0723022145,0.4199047335
254,70168.8553112525,70168.8553112525,70168.8553112525,0.9096300907,0.048533809,0.4199206055,0.9096300907,0.048533809,0.4199206055,0.9096300907,0.048533809,0.4199206055
255,70281.2715247458,70281.2715247458,70281.2715247458,0.9220436095,0.0199201147,0.4199364898,0.9220436095,0.0199201147,0.4199364898,0.9220436095,0.0199201147,0.4199364898
256,70772.2517392337,70772.2517392337,70772.2517392337,0.9462269079,0.0020291126,0.4199523865,0.9462269079,0.0020291126,0.4199523865,0.9462269079,0.0020291126,0.4199523865
257,73580.7354318914,73580.7354318914,73580.7354318914,0.9585505559,0,0.4199682954,0.9585505559,0,0.4199682954,0.9585505559,0,0.4199682954
258,72598.7750029156,72598.7750029156,72598.7750029156,0.9567827061,0,0.4199842167,0.9567827061,0,0.4199842167,0.9567827061,0,0.4199842167
259,70442.6896774541,70442.6896774541,70442.6896774541,0.9598163775,0,0.4200001504,0.9598163775,0,0.4200001504,0.9598163775,0,0.4200001504
260,66675.3052919219,66675.3052919219,66675.3052919219,0.9507213177,0,0.4200160965,0.9507213177,0,0.4200160965,0.9507213177,0,0.4200160965
261,64186.7754376682,64186.7754376682,64186.7754376682,0.9356027541,0,0.4200320549,0.9356027541,0,0.4200320549,0.9356027541,0,0.4200320549
262,61754.93410133,61754.93410133,61754.93410133,0.9295693708,0,0.4200480259,0.9295693708,0,0.4200480259,0.9295693708,0,0.4200480259
263,57139.1435917414,57139.1435917414,57139.1435917414,0.9235440573,0,0.4200640093,0.9235440573,0,0.4200640093,0.9235440573,0,0.4200640093
264,53497.6269324281,53497.6269324281,53497.6269324281,0.9265557034,0,0.4200800051,0.9265557034,0,0.4200800051,0.9265557034,0,0.4200800051
265,51561.5699222655,51561.5699222655,51561.5699222655,0.9042569578,0,0.4200960135,0.9042569578,0,0.4200960135,0.9042569578,0,0.4200960135
266,50881.3077072804,50881.3077072804,50881.3077072804,0.8939753362,0,0.4201120344,0.8939753362,0,0.4201120344,0.8939753362,0,0.4201120344
267,51276.2056880133,51276.2056880133,51276.2056880133,0.8873802023,0,0.4201280678,0.8873802023,0,0.4201280678,0.8873802023,0,0.4201280678
268,52532.0004831907,52532.0004831907,52532.0004831907,0.8805528265,0,0.4201441138,0.8805528265,0,0.4201441138,0.8805528265,0,0.4201441138
269,54567.9830164585,54567.9830164585,54567.9830164585,0.8868856304,0,0.4201601723,0.8868856304,0,0.4201601723,0.8868856304,0,0.4201601723
270,60706.6769310633,60706.6769310633,60706.6769310633,0.8900738691,0,0.4201762435,0.8900738691,0,0.4201762435,0.8900738691,0,0.4201762435
271,67561.1834871427,67561.1834871427,67561.1834871427,0.8819567657,0,0.4201923272,0.8819567657,0,0.4201923272,0.8819567657,0,0.4201923272
272,69293.5461617447,69293.5461617447,69293.5461617447,0.8862217114,0,0.4202084236,0.8862217114,0,0.4202084236,0.8862217114,0,0.4202084236
273,68631.539571173,68631.539571173,68631.539571173,0.8846973753,0.0277347684,0.4202245326,0.8846973753,0.0277347684,0.4202245326,0.8846973753,0.0277347684,0.4202245326
274,68809.2917036197,68809.2917036197,68809.2917036197,0.8647346282,0.0709499816,0.4202406542,0.8647346282,0.0709499816,0.4202406542,0.8647346282,0.0709499816,0.4202406542
275,69725.9162136421,69725.9162136421,69725.9162136421,0.8497111398,0.1016324853,0.4202567886,0.8497111398,0.1016324853,0.4202567886,0.8497111398,0.1016324853,0.4202567886
276,68987.0438360664,68987.0438360664,68987.0438360664,0.8384476486,0.1096003276,0.4202729356,0.8384476486,0.1096003276,0.4202729356,0.8384476486,0.1096003276,0.4202729356
277,67817.7230512684,67817.7230512684,67817.7230512684,0.8780616293,0.1465526213,0.4202890953,0.8780616293,0.1465526213,0.4202890953,0.8780616293,0.1465526213,0.4202890953
278,66309.2319813155,66309.2319813155,66309.2319813155,0.870802071,0.1034274891,0.4203052678,0.870802071,0.1034274891,0.4203052678,0.870802071,0.1034274891,0.4203052678
279,66211.2281028854,66211.2281028854,66211.2281028854,0.87115791,0.0530131757,0.420321453,0.87115791,0.0530131757,0.420321453,0.87115791,0.0530131757,0.420321453
280,67232.5822477007,67232.5822477007,67232.5822477007,0.8726226399,0.0040060597,0.4203376509,0.8726226399,0.0040060597,0.4203376509,0.8726226399,0.0040060597,0.4203376509
281,70666.5612821032,70666.5612821032,70666.5612821032,0.8886443667,0,0.4203538616,0.8886443667,0,0.4203538616,0.8886443667,0,0.4203538616
282,70302.4096161719,70302.4096161719,70302.4096161719,0.9100121641,0,0.4203700851,0.9100121641,0,0.4203700851,0.9100121641,0,0.4203700851
283,67981.0628486519,67981.0628486519,67981.0628486519,0.9526355598,0,0.4203863214,0.9526355598,0,0.4203863214,0.9526355598,0,0.4203863214
284,63809.1722590112,63809.1722590112,63809.1722590112,0.9534256484,0,0.4204025705,0.9534256484,0,0.4204025705,0.9534256484,0,0.4204025705
285,61421.5287502003,61421.5287502003,61421.5287502003,0.9532955069,0,0.4204188324,0.9532955069,0,0.4204188324,0.9532955069,0,0.4204188324
286,60302.1707269549,60302.1707269549,60302.1707269549,0.9532955069,0,0.4204351071,0.9532955069,0,0.4204351071,0.9532955069,0,0.4204351071
287,56429.0958842922,56429.0958842922,56429.0958842922,0.9474011589,0,0.4204513947,0.9474011589,0,0.4204513947,0.9474011589,0,0.4204513947
288,53032.5889210541,53032.5889210541,53032.5889210541,0.9329367083,0,0.4204676951,0.9329367083,0,0.4204676951,0.9329367083,0,0.4204676951
289,50721.8111992471,50721.8111992471,50721.8111992471,0.9478839421,0,0.4204840084,0.9478839421,0,0.4204840084,0.9478839421,0,0.4204840084
290,49335.344566163,49335.344566163,49335.344566163,0.9478421608,0,0.4205003346,0.9478421608,0,0.4205003346,0.9478421608,0,0.4205003346
291,49382.4248607029,49382.4248607029,49382.4248607029,0.9447050064,0,0.4205166736,0.9447050064,0,0.4205166736,0.9447050064,0,0.4205166736
292,49755.2239276722,49755.2239276722,49755.2239276722,0.9496065916,0,0.4205330256,0.9496065916,0,0.4205330256,0.9496065916,0,0.4205330256
293,49305.5590736989,49305.5590736989,49305.5590736989,0.9389838503,0,0.4205493904,0.9389838503,0,0.4205493904,0.9389838503,0,0.4205493904
294,49264.2437131843,49264.2437131843,49264.2437131843,0.928788027,0,0.4205657682,0.928788027,0,0.4205657682,0.928788027,0,0.4205657682
295,52440.7223611235,52440.7223611235,52440.7223611235,0.9137379623,0,0.4205821589,0.9137379623,0,0.4205821589,0.9137379623,0,0.4205821589
296,55796.8747861845,55796.8747861845,55796.8747861845,0.9061331274,0,0.4205985626,0.9061331274,0,0.4205985626,0.9061331274,0,0.4205985626
297,58091.3185282531,58091.3185282531,58091.3185282531,0.8888642593,0.0127848855,0.4206149792,0.8888642593,0.0127848855,0.4206149792,0.8888642593,0.0127848855,0.4206149792
298,59803.5039337666,59803.5039337666,59803.5039337666,0.8723077486,0.0333635584,0.4206314087,0.8723077486,0.0333635584,0.4206314087,0.8723077486,0.0333635584,0.4206314087
299,60515.4732858909,60515.4732858909,60515.4732858909,0.8521174189,0.0532024984,0.4206478512,0.8521174189,0.0532024984,0.4206478512,0.8521174189,0.0532024984,0.4206478512
300,59488.3542070503,59488.3542070503,59488.3542070503,0.8128108534,0.0652563028,0.4206643067,0.8128108534,0.0652563028,0.4206643067,0.8128108534,0.0652563028,0.4206643067
301,57392.8006888545,57392.8006888545,57392.8006888545,0.8227085833,0.1171144569,0.4206807752,0.8227085833,0.1171144569,0.4206807752,0.8227085833,0.1171144569,0.4206807752
